corp_name,stock_code,corp_type,level1,level2,level3,level4,level5
포스코DX,022100,유가증권시장,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,기타 엔지니어링 서비스업
프레스티지바이오파마,950210,유가증권시장,"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,자연과학 연구개발업,의학 및 약학 연구개발업
한국종합기술,023350,유가증권시장,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,건물 및 토목 엔지니어링 서비스업
한미글로벌,053690,유가증권시장,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",건축 및 조경 설계 서비스업,건축설계 및 관련 서비스업
한전기술,052690,유가증권시장,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,기타 엔지니어링 서비스업
한전산업,130660,유가증권시장,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",엔지니어링 서비스업,기타 엔지니어링 서비스업
AJ네트웍스,095570,유가증권시장,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,산업용 기계 및 장비 임대업,컴퓨터 및 사무용 기계ㆍ장비 임대업,컴퓨터 및 사무용 기계ㆍ장비 임대업
롯데관광개발,032350,유가증권시장,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업,여행사 및 기타 여행보조 서비스업,여행사업,여행사업
롯데렌탈,089860,유가증권시장,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,자동차 임대업,자동차 임대업
쏘카,403550,유가증권시장,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,운송장비 임대업,자동차 임대업,자동차 임대업
에스원,012750,유가증권시장,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업,"경비, 경호 및 탐정업",보안시스템 서비스업,보안시스템 서비스업
쿠쿠홈시스,284740,유가증권시장,"사업시설 관리, 사업 지원 및 임대 서비스업",임대업; 부동산 제외,개인 및 가정용품 임대업,,
하나투어,039130,유가증권시장,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업,여행사 및 기타 여행보조 서비스업,여행사업,여행사업
효성 ITX,094280,유가증권시장,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업,기타 사업지원 서비스업,,
대교,019680,유가증권시장,교육 서비스업,교육 서비스업,초등 교육기관,,
웅진씽크빅,095720,유가증권시장,교육 서비스업,교육 서비스업,초등 교육기관,초등학교,초등학교
GKL,114090,유가증권시장,"예술, 스포츠 및 여가관련 서비스업",스포츠 및 오락관련 서비스업,유원지 및 기타 오락관련 서비스업,사행시설 관리 및 운영업,기타 사행시설 관리 및 운영업
강원랜드,035250,유가증권시장,"예술, 스포츠 및 여가관련 서비스업",스포츠 및 오락관련 서비스업,유원지 및 기타 오락관련 서비스업,사행시설 관리 및 운영업,기타 사행시설 관리 및 운영업
갤럭시아에스엠,011420,유가증권시장,"예술, 스포츠 및 여가관련 서비스업",스포츠 및 오락관련 서비스업,스포츠 서비스업,,
파라다이스,034230,유가증권시장,"예술, 스포츠 및 여가관련 서비스업",스포츠 및 오락관련 서비스업,유원지 및 기타 오락관련 서비스업,사행시설 관리 및 운영업,기타 사행시설 관리 및 운영업
코웨이,021240,유가증권시장,"협회 및 단체, 수리 및 기타 개인 서비스업",기타 개인 서비스업,그 외 기타 개인 서비스업,,
