corp_name,stock_code,corp_type,level1,level2,level3,level4,level5
인포바인,115310,코스닥시장,정보통신업,우편 및 통신업,전기 통신업,기타 전기 통신업,그 외 기타 전기 통신업
인포뱅크,039290,코스닥시장,정보통신업,정보서비스업,기타 정보 서비스업,,
인피니트헬스케어,071200,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
자이언트스텝,289220,코스닥시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화, 비디오물 및 방송프로그램 제작업",광고 영화 및 비디오물 제작업
제이엘케이,322510,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
젝시믹스,337930,코스닥시장,정보통신업,정보서비스업,기타 정보 서비스업,,
조이시티,067000,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,
지니언스,263860,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
지란지교시큐리티,208350,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
지어소프트,051160,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
초록뱀미디어,047820,코스닥시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화, 비디오물 및 방송프로그램 제작업",방송 프로그램 제작업
카카오게임즈,293490,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,
카티스,140430,코스닥시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,
카페24,042000,코스닥시장,정보통신업,정보서비스업,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅 및 관련 서비스업",호스팅 및 관련 서비스업
캐리소프트,317530,코스닥시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화, 비디오물 및 방송프로그램 제작업",일반 영화 및 비디오물 제작업
캔버스엔,210120,코스닥시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화, 비디오물 및 방송프로그램 제작업",방송 프로그램 제작업
컨텍,451760,코스닥시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,
컴투스,078340,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,
컴투스홀딩스,063080,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
케이사인,192250,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
케이쓰리아이,431190,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
케이씨에스,115500,코스닥시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터시스템 통합 자문, 구축 및 관리업",컴퓨터시스템 통합 자문 및 구축 서비스업
코나아이,052400,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
코난테크놀로지,402030,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
코어라인소프트,384470,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,응용 소프트웨어 개발 및 공급업
크라우드웍스,355390,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
클로봇,466100,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
키네마스터,139670,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,응용 소프트웨어 개발 및 공급업
토마토시스템,393210,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
토탈소프트,045340,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
투비소프트,079970,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
트윔,290090,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,응용 소프트웨어 개발 및 공급업
티사이언티픽,057680,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,응용 소프트웨어 개발 및 공급업
티쓰리,204610,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,
파수,150900,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
펄어비스,263750,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,유선 온라인 게임 소프트웨어 개발 및 공급업
포시에스,189690,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,응용 소프트웨어 개발 및 공급업
폴라리스오피스,041020,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
플래티어,367000,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,응용 소프트웨어 개발 및 공급업
플레이위드,023770,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
핀텔,291810,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,응용 소프트웨어 개발 및 공급업
핑거,163730,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
한국전자인증,041460,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
한국정보인증,053300,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
한글과컴퓨터,030520,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
한빛소프트,047080,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,게임 소프트웨어 개발 및 공급업,
한싹,430690,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
한컴위드,054920,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업
핸디소프트,220180,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,응용 소프트웨어 개발 및 공급업
현대이지웰,090850,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,시스템ㆍ응용 소프트웨어 개발 및 공급업,응용 소프트웨어 개발 및 공급업
휴네시온,290270,코스닥시장,정보통신업,출판업,소프트웨어 개발 및 공급업,,
코퍼스코리아,322780,코스닥시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업",,
큐브엔터,182360,코스닥시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,음악 및 기타 오디오물 출판업
키이스트,054780,코스닥시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화, 비디오물 및 방송프로그램 배급업","영화, 비디오물 및 방송프로그램 배급업"
티엔엔터테인먼트,131100,코스닥시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업",,
팬엔터테인먼트,068050,코스닥시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화, 비디오물 및 방송프로그램 제작업",방송 프로그램 제작업
포바이포,389140,코스닥시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화, 비디오물 및 방송프로그램 제작업",광고 영화 및 비디오물 제작업
한주에이알티,058450,코스닥시장,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업",,
티비씨,033830,코스닥시장,정보통신업,방송 및 영상·오디오물 제공 서비스업,텔레비전 방송업,지상파 방송업,지상파 방송업
한국경제TV,039340,코스닥시장,정보통신업,방송 및 영상·오디오물 제공 서비스업,텔레비전 방송업,"유선, 위성 및 기타 방송업",프로그램 공급업
케이엘넷,039420,코스닥시장,정보통신업,우편 및 통신업,전기 통신업,기타 전기 통신업,그 외 기타 전기 통신업
한국정보통신,025770,코스닥시장,정보통신업,우편 및 통신업,전기 통신업,기타 전기 통신업,그 외 기타 전기 통신업
한네트,052600,코스닥시장,정보통신업,우편 및 통신업,전기 통신업,기타 전기 통신업,그 외 기타 전기 통신업
케이씨티,089150,코스닥시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터시스템 통합 자문, 구축 및 관리업",컴퓨터시스템 통합 자문 및 구축 서비스업
크레오에스지,040350,코스닥시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,
폴라리스AI,039980,코스닥시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,
플랜티넷,075130,코스닥시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,
한솔인티큐브,070590,코스닥시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터 프로그래밍 서비스업,컴퓨터 프로그래밍 서비스업
휴맥스홀딩스,028080,코스닥시장,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,
케이아이엔엑스,093320,코스닥시장,정보통신업,정보서비스업,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅 및 관련 서비스업",호스팅 및 관련 서비스업
쿠콘,294570,코스닥시장,정보통신업,정보서비스업,기타 정보 서비스업,,
탑코미디어,134580,코스닥시장,정보통신업,정보서비스업,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",,
플리토,300080,코스닥시장,정보통신업,정보서비스업,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 및 기타 인터넷 정보매개 서비스업,포털 및 기타 인터넷 정보매개 서비스업
핑거스토리,417180,코스닥시장,정보통신업,정보서비스업,기타 정보 서비스업,그 외 기타 정보 서비스업,데이터베이스 및 온라인정보 제공업
헥토이노베이션,214180,코스닥시장,정보통신업,정보서비스업,기타 정보 서비스업,그 외 기타 정보 서비스업,데이터베이스 및 온라인정보 제공업
헥토파이낸셜,234340,코스닥시장,정보통신업,정보서비스업,기타 정보 서비스업,그 외 기타 정보 서비스업,그 외 기타 정보 서비스업
APS,054620,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
CNH,023460,코스닥시장,금융 및 보험업,금융업,기타 금융업,,
DSC인베스트먼트,241520,코스닥시장,금융 및 보험업,금융업,신탁업 및 집합투자업,신탁업 및 집합투자업,기타 금융 투자업
GRT,900290,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
HB인베스트먼트,440290,코스닥시장,금융 및 보험업,금융업,기타 금융업,,
IBKS제21호스팩,442770,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
IBKS제22호스팩,448760,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
IBKS제23호스팩,467930,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
IBKS제24호스팩,469480,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
KB제25호스팩,455250,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
KB제27호스팩,464680,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
KB제28호스팩,476470,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
KB제29호스팩,478390,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
KB제30호스팩,486630,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
KB제31호스팩,492220,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
LB인베스트먼트,309960,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,기금 운영업
LS증권,078020,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
NHN KCP,060250,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
SBI인베스트먼트,019550,코스닥시장,금융 및 보험업,금융업,신탁업 및 집합투자업,신탁업 및 집합투자업,기타 금융 투자업
SK증권제10호스팩,457940,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
SK증권제11호스팩,472230,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
SK증권제12호스팩,473000,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
SK증권제13호스팩,473950,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
SK증권제9호스팩,455910,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
SV인베스트먼트,289080,코스닥시장,금융 및 보험업,금융업,기타 금융업,,
TS인베스트먼트,246690,코스닥시장,금융 및 보험업,금융업,신탁업 및 집합투자업,신탁업 및 집합투자업,기타 금융 투자업
교보13호스팩,440790,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
교보14호스팩,456490,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,
교보15호스팩,465320,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
교보16호스팩,482520,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,
교보17호스팩,489210,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
글로벌에스엠,900070,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
글로벌텍스프리,204620,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
나우IB,293580,코스닥시장,금융 및 보험업,금융업,기타 금융업,여신금융업,그 외 기타 여신금융업
대성창투,027830,코스닥시장,금융 및 보험업,금융업,신탁업 및 집합투자업,신탁업 및 집합투자업,기타 금융 투자업
대신밸런스제14호스팩,442310,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
대신밸런스제16호스팩,457630,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
대신밸런스제17호스팩,471050,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
대신밸런스제18호스팩,478780,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
대신밸런스제19호스팩,482690,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
디비금융스팩12호,477760,코스닥시장,금융 및 보험업,금융업,기타 금융업,여신금융업,
디비금융제13호스팩,489730,코스닥시장,금융 및 보험업,금융업,기타 금융업,,
로스웰,900260,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
린드먼아시아,277070,코스닥시장,금융 및 보험업,금융업,신탁업 및 집합투자업,신탁업 및 집합투자업,기타 금융 투자업
메이슨캐피탈,021880,코스닥시장,금융 및 보험업,금융업,기타 금융업,여신금융업,금융리스업
미래에셋드림스팩1호,442900,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
미래에셋벤처투자,100790,코스닥시장,금융 및 보험업,금융업,기타 금융업,,
미래에셋비전스팩2호,446190,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
미래에셋비전스팩3호,448830,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
미래에셋비전스팩4호,477380,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
미래에셋비전스팩5호,477470,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
미래에셋비전스팩6호,478440,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
미래에셋비전스팩7호,482680,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
비엔케이제1호스팩,445360,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
비엔케이제2호스팩,473370,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
비츠로테크,042370,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
삼성스팩8호,448740,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
삼성스팩9호,468510,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
상상인제4호스팩,452670,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
스톤브릿지벤처스,330730,코스닥시장,금융 및 보험업,금융업,기타 금융업,,
신영스팩10호,472220,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
신영스팩8호,430220,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
신영스팩9호,445970,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
신한제11호스팩,452980,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
신한제12호스팩,474660,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
신한제13호스팩,474930,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
신한제14호스팩,487360,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
신한제15호스팩,487830,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
신한제16호스팩,496070,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
씨엑스아이,900120,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
아주IB투자,027360,코스닥시장,금융 및 보험업,금융업,기타 금융업,,
에스유앤피,019590,코스닥시장,금융 및 보험업,금융업,신탁업 및 집합투자업,신탁업 및 집합투자업,기타 금융 투자업
에이치엠씨제6호스팩,462020,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
에이치엠씨제7호스팩,477340,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
에이티넘인베스트,021080,코스닥시장,금융 및 보험업,금융업,신탁업 및 집합투자업,신탁업 및 집합투자업,기타 금융 투자업
에코프로,086520,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
엔에이치스팩25호,438580,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
엔에이치스팩26호,439410,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,
엔에이치스팩27호,440820,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
엔에이치스팩29호,451700,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
엔에이치스팩30호,466910,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
엔에이치스팩31호,481890,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
오가닉티코스메틱,900300,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
우리기술투자,041190,코스닥시장,금융 및 보험업,금융업,기타 금융업,여신금융업,
윙입푸드,900340,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
유비쿼스홀딩스,078070,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
유안타제11호스팩,444920,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
유안타제12호스팩,446150,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
유안타제13호스팩,449020,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
유안타제14호스팩,450940,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
유안타제15호스팩,473050,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
유안타제16호스팩,474490,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
유안타제17호스팩,493790,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
유진스팩10호,468760,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,"증권 발행, 관리, 보관 및 거래 지원 서비스업"
유진스팩11호,488060,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
유진스팩9호,442130,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
이베스트스팩6호,478110,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
이스트아시아홀딩스,900110,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
인카금융서비스,211050,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,보험 및 연금관련 서비스업,보험 및 연금관련 서비스업,보험 대리 및 중개업
캡스톤파트너스,452300,코스닥시장,금융 및 보험업,금융업,기타 금융업,,
컬러레이,900310,코스닥시장,금융 및 보험업,금융업,기타 금융업,,
컴퍼니케이,307930,코스닥시장,금융 및 보험업,금융업,기타 금융업,,
코리아에셋투자증권,190650,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,증권 및 선물 중개업,증권 중개업
큐캐피탈,016600,코스닥시장,금융 및 보험업,금융업,기타 금융업,,
크리스탈신소재,900250,코스닥시장,금융 및 보험업,금융업,기타 금융업,그 외 기타 금융업,지주회사
키움제10호스팩,487720,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
키움제11호스팩,489480,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
키움제8호스팩,446840,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,기타 금융 지원 서비스업,그 외 기타 금융 지원 서비스업
푸른저축은행,007330,코스닥시장,금융 및 보험업,금융업,은행 및 저축기관,신용조합 및 저축기관,상호저축은행 및 기타 저축기관
플루토스,019570,코스닥시장,금융 및 보험업,금융업,신탁업 및 집합투자업,신탁업 및 집합투자업,기타 금융 투자업
하나26호스팩,446750,코스닥시장,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,,
